seed,epoch,token,prevP,newP,normBefore,normAfter,sq0_at,sq1_at,sq2_at,sq3_at
13,1152,1,1,1,-4.83648529e-02,2.32415614e-01,3.53688541e-01,-5.24477123e-02,3.95248690e-01,-1.41384838e-01
13,1156,0,1,1,-4.75017443e-02,2.88204523e-01,3.54770762e-01,-4.67345463e-02,-3.93066911e-01,1.45074323e-01
13,1158,1,1,1,-4.44568075e-02,2.32415614e-01,3.54944626e-01,-5.24245519e-02,3.91868419e-01,-1.40106998e-01
13,1162,0,1,1,-4.49089242e-02,2.88204523e-01,3.60730074e-01,-4.38555293e-02,-3.94497898e-01,1.46047342e-01
13,1164,1,1,1,-3.98405080e-02,2.32415614e-01,3.58644762e-01,-5.05025442e-02,3.89465480e-01,-1.39045749e-01
13,1168,0,1,1,-4.01701962e-02,2.88204523e-01,3.67333285e-01,-4.16958953e-02,-3.94187721e-01,1.46487291e-01
13,1170,1,1,1,-3.46568660e-02,2.32415614e-01,3.62365175e-01,-4.91461468e-02,3.86527316e-01,-1.37758353e-01
13,1174,0,1,1,-3.50717475e-02,2.88204523e-01,3.74032647e-01,-3.97417462e-02,-3.93687360e-01,1.46839496e-01
13,1176,1,1,1,-2.91096551e-02,2.32415614e-01,3.66627543e-01,-4.78842259e-02,3.83666322e-01,-1.36449489e-01
13,1180,0,1,1,-2.93695292e-02,2.88204523e-01,3.80707777e-01,-3.81399494e-02,-3.92629188e-01,1.46986112e-01
13,1182,1,1,1,-2.33924048e-02,2.32415614e-01,3.71040700e-01,-4.68312363e-02,3.80790799e-01,-1.35111575e-01
13,1186,0,1,1,-2.33276943e-02,2.88204523e-01,3.87279699e-01,-3.67871347e-02,-3.91228099e-01,1.46993632e-01
13,1188,1,1,1,-1.75401743e-02,2.32415614e-01,3.75648814e-01,-4.59170094e-02,3.77974355e-01,-1.33775801e-01
13,1192,0,1,1,-1.69947882e-02,2.88204523e-01,3.93709237e-01,-3.56658250e-02,-3.89492686e-01,1.46864734e-01
13,1194,1,1,1,-1.16102970e-02,2.32415614e-01,3.80381426e-01,-4.51346036e-02,3.75224506e-01,-1.32453875e-01
13,1198,0,1,1,-1.04632035e-02,2.88204523e-01,3.99977212e-01,-3.47380162e-02,-3.87496023e-01,1.46623787e-01
13,1200,1,1,1,-5.63093719e-03,2.32415614e-01,3.85221026e-01,-4.44634900e-02,3.72559665e-01,-1.31158203e-01
13,1204,0,1,1,-3.79804973e-03,2.88204523e-01,4.06073908e-01,-3.39774158e-02,-3.85289726e-01,1.46288619e-01
13,1207,1,1,1,-4.37832196e-02,2.32415614e-01,4.73700596e-01,-2.40857172e-02,4.89221885e-01,-1.71515430e-01
13,1212,0,1,1,-8.29102048e-02,2.88204523e-01,4.19944791e-01,-4.66518879e-02,-4.77884763e-01,1.81841645e-01
13,1214,1,1,1,-4.14859179e-02,2.32415614e-01,4.18257418e-01,-5.67005509e-02,4.42349982e-01,-1.54811600e-01
13,1220,0,1,1,-1.14468661e-01,2.88204523e-01,4.08889828e-01,-4.95907550e-02,-4.98372212e-01,1.89060660e-01
13,1221,1,1,1,-2.16676194e-02,2.32415614e-01,4.25523917e-01,-5.89000023e-02,4.28758179e-01,-1.49578933e-01
13,1227,0,1,1,-2.95183053e-02,2.88204523e-01,4.28315664e-01,-4.47747602e-02,-4.33000129e-01,1.65795899e-01
13,1228,1,1,1,-1.49752525e-02,2.32415614e-01,4.49005392e-01,-4.67019006e-02,4.41704673e-01,-1.53815293e-01
13,1235,0,1,1,-3.17411837e-02,2.88204523e-01,4.79602438e-01,-4.54467562e-02,-4.79181471e-01,1.84960016e-01
13,1236,1,1,1,-4.97267135e-02,2.32415614e-01,3.89648720e-01,-6.65264042e-02,4.28233789e-01,-1.50314414e-01
13,1242,0,1,1,-8.49279135e-02,2.88204523e-01,4.02513940e-01,-3.81396924e-02,-4.65971341e-01,1.76835321e-01
13,1243,1,1,1,-4.64956939e-02,2.32415614e-01,4.24513093e-01,-4.26235938e-02,4.51155829e-01,-1.58057739e-01
13,1250,0,1,1,-4.73785581e-02,2.88204523e-01,4.72711503e-01,-4.54560381e-02,-4.87461038e-01,1.87836925e-01
13,1251,1,1,1,-5.63674273e-02,2.32415614e-01,3.81666519e-01,-6.72778966e-02,4.28831753e-01,-1.50553652e-01
13,1257,0,1,1,-1.02264417e-01,2.88204523e-01,3.94329846e-01,-3.61595435e-02,-4.75953928e-01,1.80376872e-01
13,1258,1,1,1,-5.82453925e-02,2.32415614e-01,4.13983035e-01,-4.17369395e-02,4.53913986e-01,-1.59158448e-01
13,1265,0,1,1,-5.81435894e-02,2.88204523e-01,4.67182287e-01,-4.57410069e-02,-4.92514076e-01,1.89538924e-01
13,1266,1,1,1,-6.13724095e-02,2.32415614e-01,3.76525397e-01,-6.76914636e-02,4.30063658e-01,-1.50901190e-01
13,1272,0,1,1,-1.15076781e-01,2.88204523e-01,3.88429561e-01,-3.44974087e-02,-4.83339015e-01,1.83105905e-01
13,1272,1,1,1,-3.67194581e-03,2.32415614e-01,4.44792802e-01,-3.80087766e-02,4.25616353e-01,-1.47675218e-01
13,1279,0,1,1,-1.28150526e-02,2.88204523e-01,5.09600491e-01,-6.44039944e-03,-4.87365176e-01,1.87148006e-01
13,1279,1,1,1,-1.68469033e-03,2.32415614e-01,5.08448723e-01,-1.05070432e-02,4.82009538e-01,-1.67278204e-01
13,1286,0,1,1,-1.51370865e-02,2.88204523e-01,5.02843129e-01,-9.34923388e-03,-4.83263859e-01,1.85827205e-01
13,1286,1,1,1,-3.65909816e-03,2.32415614e-01,5.01971459e-01,-1.35523571e-02,4.77839954e-01,-1.65792306e-01
13,1293,0,1,1,-1.78946626e-02,2.88204523e-01,4.96728026e-01,-1.20941505e-02,-4.80209779e-01,1.84873554e-01
13,1293,1,1,1,-6.25349966e-03,2.32415614e-01,4.96067843e-01,-1.64265860e-02,4.74836470e-01,-1.64733009e-01
13,1300,0,1,1,-2.10464078e-02,2.88204523e-01,4.91330593e-01,-1.46715935e-02,-4.78226111e-01,1.84301933e-01
13,1300,1,1,1,-9.37886857e-03,2.32415614e-01,4.90847969e-01,-1.91186007e-02,4.73018409e-01,-1.64102721e-01
13,1307,0,1,1,-2.45567474e-02,2.88204523e-01,4.86556538e-01,-1.71042137e-02,-4.77185635e-01,1.84066390e-01
13,1307,1,1,1,-1.29501496e-02,2.32415614e-01,4.86238239e-01,-2.16497920e-02,4.72230007e-01,-1.63845378e-01
13,1314,0,1,1,-2.83906647e-02,2.88204523e-01,4.82236283e-01,-1.94292155e-02,-4.76895468e-01,1.84094282e-01
13,1314,1,1,1,-1.68900618e-02,2.32415614e-01,4.82079322e-01,-2.40602310e-02,4.72242117e-01,-1.63880483e-01
13,1321,0,1,1,-3.24348731e-02,2.88204523e-01,4.78224049e-01,-2.16932818e-02,-4.77115028e-01,1.84295855e-01
13,1321,1,1,1,-2.10580552e-02,2.32415614e-01,4.78226325e-01,-2.64028373e-02,4.72782319e-01,-1.64111125e-01
13,1328,0,1,1,-3.64185186e-02,2.88204523e-01,4.74469900e-01,-2.39519860e-02,-4.77546464e-01,1.84562394e-01
13,1328,1,1,1,-2.51764947e-02,2.32415614e-01,4.74620343e-01,-2.87427708e-02,4.73532223e-01,-1.64421243e-01
13,1334,0,1,1,-2.40916886e-03,2.88204523e-01,3.89607043e-01,-3.87920472e-02,-3.67869789e-01,1.42756639e-01
13,1335,1,1,1,-5.62406906e-02,2.32415614e-01,4.02848814e-01,-3.73186734e-02,4.42767578e-01,-1.54523179e-01
13,1341,0,1,1,-2.68086185e-02,2.88204523e-01,4.75786158e-01,-3.51550709e-02,-4.70266083e-01,1.82391823e-01
13,1342,1,1,1,-5.94868871e-02,2.32415614e-01,3.22078741e-01,-5.86760360e-02,3.85299386e-01,-1.34940220e-01
13,1346,0,1,1,-3.73134473e-02,2.88204523e-01,3.48953822e-01,-4.06222769e-02,-3.73929558e-01,1.44599696e-01
13,1348,1,1,1,-4.92041193e-02,2.32415614e-01,3.52314319e-01,-4.70422280e-02,3.95590080e-01,-1.38025208e-01
13,1352,0,1,1,-4.76241283e-02,2.88204523e-01,3.50536598e-01,-4.66713359e-02,-3.87583491e-01,1.49857550e-01
13,1354,1,1,1,-4.52587951e-02,2.32415614e-01,3.58263928e-01,-5.19095861e-02,3.96520319e-01,-1.38123418e-01
13,1358,0,1,1,-4.49356224e-02,2.88204523e-01,3.54688632e-01,-4.67648860e-02,-3.87761191e-01,1.50226035e-01
13,1360,1,1,1,-4.34515308e-02,2.32415614e-01,3.57467442e-01,-5.17295152e-02,3.93860145e-01,-1.37057039e-01
13,1364,0,1,1,-4.52364769e-02,2.88204523e-01,3.57365560e-01,-4.42732542e-02,-3.89886743e-01,1.51311165e-01
13,1366,1,1,1,-4.21053998e-02,2.32415614e-01,3.57507742e-01,-4.98921218e-02,3.92197482e-01,-1.36336143e-01
13,1370,0,1,1,-4.33066374e-02,2.88204523e-01,3.62140339e-01,-4.19198527e-02,-3.91227716e-01,1.52152592e-01
13,1372,1,1,1,-3.87307088e-02,2.32415614e-01,3.59680843e-01,-4.83351827e-02,3.90012687e-01,-1.35378771e-01
13,1376,0,1,1,-3.97824044e-02,2.88204523e-01,3.67889385e-01,-4.00122338e-02,-3.91682169e-01,1.52679604e-01
13,1378,1,1,1,-3.43814226e-02,2.32415614e-01,3.62759990e-01,-4.70880122e-02,3.87506366e-01,-1.34284513e-01
13,1382,0,1,1,-3.53419595e-02,2.88204523e-01,3.74054584e-01,-3.84108803e-02,-3.91569338e-01,1.52995559e-01
13,1384,1,1,1,-2.94594068e-02,2.32415614e-01,3.66440757e-01,-4.60389193e-02,3.84879571e-01,-1.33137271e-01
13,1388,0,1,1,-3.02042586e-02,2.88204523e-01,3.80389303e-01,-3.70766838e-02,-3.90937418e-01,1.53110731e-01
13,1390,1,1,1,-2.41710898e-02,2.32415614e-01,3.70509120e-01,-4.51602113e-02,3.82193966e-01,-1.31967099e-01
13,1394,0,1,1,-2.45572089e-02,2.88204523e-01,3.86744642e-01,-3.59672903e-02,-3.89868726e-01,1.53051132e-01
13,1396,1,1,1,-1.86388224e-02,2.32415614e-01,3.74856491e-01,-4.44216972e-02,3.79501472e-01,-1.30798056e-01
13,1400,0,1,1,-1.85271182e-02,2.88204523e-01,3.93036661e-01,-3.50512086e-02,-3.88425527e-01,1.52836946e-01
13,1402,1,1,1,-1.29407178e-02,2.32415614e-01,3.79410933e-01,-4.38029690e-02,3.76834281e-01,-1.29645667e-01
13,1406,0,1,1,-1.22151228e-02,2.88204523e-01,3.99218010e-01,-3.43008136e-02,-3.86670004e-01,1.52489333e-01
13,1408,1,1,1,-7.12966341e-03,2.32415614e-01,3.84124561e-01,-4.32873607e-02,3.74215748e-01,-1.28521248e-01
13,1412,0,1,1,-5.70499480e-03,2.88204523e-01,4.05261733e-01,-3.36925068e-02,-3.84661465e-01,1.52028976e-01
13,1414,1,1,1,-1.24755225e-03,2.32415614e-01,3.88957427e-01,-4.28616438e-02,3.71662959e-01,-1.27433108e-01
13,1419,0,1,1,-3.72790306e-02,2.88204523e-01,4.98058869e-01,-2.20006992e-02,-4.97690687e-01,1.95268222e-01
13,1422,1,1,1,-1.05445778e-01,2.32415614e-01,3.61627672e-01,-3.88332371e-02,4.60481092e-01,-1.60267075e-01
13,1426,0,1,1,-1.09392807e-01,2.88204523e-01,3.71586414e-01,-4.08687203e-02,-4.64915678e-01,1.81639573e-01
13,1429,1,1,1,-4.18505024e-02,2.32415614e-01,4.61367583e-01,-4.23409793e-02,4.78292332e-01,-1.66552551e-01
13,1434,0,1,1,-7.67073210e-02,2.88204523e-01,4.32031634e-01,-4.92427671e-02,-4.80241634e-01,1.87487271e-01
13,1436,1,1,1,-1.82653178e-02,2.32415614e-01,4.46318629e-01,-5.49463137e-02,4.43602562e-01,-1.53952917e-01
13,1442,0,1,1,-9.73962440e-02,2.88204523e-01,4.20119174e-01,-5.05100228e-02,-4.89829935e-01,1.91087052e-01
13,1443,1,1,1,-1.21639801e-02,2.32415614e-01,4.27491241e-01,-6.07474609e-02,4.21082907e-01,-1.45918403e-01
13,1449,0,1,1,-4.70596950e-02,2.88204523e-01,4.14380709e-01,-4.21430977e-02,-4.37066711e-01,1.71813265e-01
13,1450,1,1,1,-2.70945406e-02,2.32415614e-01,4.45756665e-01,-4.44583256e-02,4.50942992e-01,-1.56270619e-01
13,1457,0,1,1,-4.46877948e-02,2.88204523e-01,4.59164891e-01,-4.62996436e-02,-4.72808130e-01,1.84706041e-01
13,1458,1,1,1,-5.77241423e-02,2.32415614e-01,3.96834382e-01,-5.94526674e-02,4.41816204e-01,-1.53410333e-01
13,1464,0,1,1,-6.33306166e-02,2.88204523e-01,4.05020771e-01,-4.29032329e-02,-4.45650054e-01,1.74954731e-01
13,1465,1,1,1,-3.89797055e-02,2.32415614e-01,4.36648009e-01,-4.56166334e-02,4.54814479e-01,-1.57689113e-01
13,1472,0,1,1,-6.14535851e-02,2.88204523e-01,4.44600771e-01,-4.72786562e-02,-4.76198968e-01,1.85992594e-01
13,1472,1,1,1,-1.80802335e-03,2.32415614e-01,4.64380064e-01,-5.42484984e-02,4.43624007e-01,-1.53614802e-01
13,1479,0,1,1,-1.36531101e-02,2.88204523e-01,5.11139762e-01,-1.25084988e-02,-4.87639274e-01,1.93083833e-01
13,1479,1,1,1,-9.97194423e-04,2.32415614e-01,5.09663541e-01,-1.67294042e-02,4.83024525e-01,-1.66497149e-01
13,1486,0,1,1,-1.59177804e-02,2.88204523e-01,5.04289543e-01,-1.47034401e-02,-4.83514978e-01,1.91455429e-01
13,1486,1,1,1,-3.12531888e-03,2.32415614e-01,5.03064609e-01,-1.90650034e-02,4.78854950e-01,-1.65108240e-01
13,1493,0,1,1,-1.86354830e-02,2.88204523e-01,4.98047725e-01,-1.67940807e-02,-4.80404749e-01,1.90211298e-01
13,1493,1,1,1,-5.84980505e-03,2.32415614e-01,4.97017543e-01,-2.12872445e-02,4.75806940e-01,-1.64125398e-01
13,1500,0,1,1,-2.17668920e-02,2.88204523e-01,4.92502143e-01,-1.87762451e-02,-4.78349786e-01,1.89365473e-01
13,1500,1,1,1,-9.09568481e-03,2.32415614e-01,4.91642701e-01,-2.33851840e-02,4.73921480e-01,-1.63565057e-01
13,1507,0,1,1,-2.52719677e-02,2.88204523e-01,4.87576935e-01,-2.06644313e-02,-4.77238613e-01,1.88874457e-01
13,1507,1,1,1,-1.27825702e-02,2.32415614e-01,4.86881867e-01,-2.53724232e-02,4.73061872e-01,-1.63379154e-01
13,1514,0,1,1,-2.91156203e-02,2.88204523e-01,4.83113844e-01,-2.24845104e-02,-4.76890094e-01,1.88669018e-01
13,1514,1,1,1,-1.68388534e-02,2.32415614e-01,4.82584155e-01,-2.72777465e-02,4.73012889e-01,-1.63490680e-01
13,1521,0,1,1,-3.31938852e-02,2.88204523e-01,4.78966749e-01,-2.42710832e-02,-4.77073316e-01,1.88661520e-01
13,1521,1,1,1,-2.11366202e-02,2.32415614e-01,4.78601983e-01,-2.91417932e-02,4.73511971e-01,-1.63805175e-01
13,1527,0,1,1,-6.12527980e-04,2.88204523e-01,3.95903097e-01,-3.44466309e-02,-3.69697289e-01,1.47858972e-01
13,1528,1,1,1,-5.23284795e-02,2.32415614e-01,4.07855644e-01,-3.46533627e-02,4.43241339e-01,-1.53012017e-01
13,1534,0,1,1,-2.03350828e-02,2.88204523e-01,4.81379063e-01,-3.51718945e-02,-4.68421733e-01,1.84062564e-01
13,1535,1,1,1,-5.59679295e-02,2.32415614e-01,3.28600200e-01,-5.35705383e-02,3.86306692e-01,-1.32600767e-01
13,1539,0,1,1,-3.16945799e-02,2.88204523e-01,3.54162956e-01,-3.81455371e-02,-3.69763016e-01,1.47839011e-01
13,1541,1,1,1,-4.74394682e-02,2.32415614e-01,3.50715734e-01,-4.46526028e-02,3.92771014e-01,-1.34780486e-01
13,1545,0,1,1,-4.92750173e-02,2.88204523e-01,3.52311244e-01,-4.16973860e-02,-3.88848580e-01,1.54705152e-01
13,1547,1,1,1,-4.49335078e-02,2.32415614e-01,3.57595112e-01,-4.78503677e-02,3.95826167e-01,-1.35716895e-01
13,1551,0,1,1,-4.44826155e-02,2.88204523e-01,3.57939345e-01,-4.21520850e-02,-3.87935661e-01,1.54550674e-01
13,1553,1,1,1,-4.18011529e-02,2.32415614e-01,3.57963508e-01,-4.80298434e-02,3.92672523e-01,-1.34365850e-01
13,1557,0,1,1,-4.35020026e-02,2.88204523e-01,3.61832898e-01,-4.02994438e-02,-3.89686176e-01,1.55543493e-01
13,1559,1,1,1,-3.92396756e-02,2.32415614e-01,3.59375021e-01,-4.66338833e-02,3.90828652e-01,-1.33483201e-01
13,1563,0,1,1,-4.04668145e-02,2.88204523e-01,3.67245097e-01,-3.86354878e-02,-3.90452648e-01,1.56125610e-01
13,1565,1,1,1,-3.52051084e-02,2.32415614e-01,3.62189182e-01,-4.55279491e-02,3.88485238e-01,-1.32431591e-01
13,1569,0,1,1,-3.62836053e-02,2.88204523e-01,3.73244947e-01,-3.72728873e-02,-3.90527831e-01,1.56437455e-01
13,1571,1,1,1,-3.04754639e-02,2.32415614e-01,3.65690098e-01,-4.46299331e-02,3.85940442e-01,-1.31325997e-01
13,1575,0,1,1,-3.13324458e-02,2.88204523e-01,3.79496218e-01,-3.61449028e-02,-3.90068021e-01,1.56535038e-01
13,1577,1,1,1,-2.53016537e-02,2.32415614e-01,3.69660359e-01,-4.38912751e-02,3.83304836e-01,-1.30208606e-01
13,1581,0,1,1,-2.58040343e-02,2.88204523e-01,3.85819296e-01,-3.52179261e-02,-3.89137121e-01,1.56439021e-01
13,1583,1,1,1,-1.98348117e-02,2.32415614e-01,3.73951853e-01,-4.32864153e-02,3.80633267e-01,-1.29100076e-01
13,1587,0,1,1,-1.98476284e-02,2.88204523e-01,3.92109270e-01,-3.44609743e-02,-3.87807142e-01,1.56174542e-01
13,1589,1,1,1,-1.41667967e-02,2.32415614e-01,3.78481639e-01,-4.27934171e-02,3.77966196e-01,-1.28015541e-01
13,1593,0,1,1,-1.35727771e-02,2.88204523e-01,3.98306999e-01,-3.38493442e-02,-3.86140799e-01,1.55763616e-01
13,1595,1,1,1,-8.35939876e-03,2.32415614e-01,3.83192587e-01,-4.23960294e-02,3.75330903e-01,-1.26964931e-01
13,1599,0,1,1,-7.06991116e-03,2.88204523e-01,4.04378946e-01,-3.33617578e-02,-3.84199713e-01,1.55228318e-01
13,1601,1,1,1,-2.45892142e-03,2.32415614e-01,3.88040927e-01,-4.20811028e-02,3.72747616e-01,-1.25955217e-01
13,1605,0,1,1,-4.18227502e-04,2.88204523e-01,4.10304494e-01,-3.29799011e-02,-3.82043812e-01,1.54590442e-01
13,1608,1,1,1,-3.68888938e-02,2.32415614e-01,4.79864279e-01,-2.93758790e-02,4.89531830e-01,-1.68464091e-01
13,1613,0,1,1,-8.10654103e-02,2.88204523e-01,4.22176205e-01,-4.30285968e-02,-4.75281977e-01,1.87767572e-01
13,1615,1,1,1,-4.07752630e-02,2.32415614e-01,4.17439247e-01,-5.21029048e-02,4.41134741e-01,-1.52136914e-01
13,1621,0,1,1,-1.13166950e-01,2.88204523e-01,4.11255737e-01,-4.44568964e-02,-4.95899794e-01,1.95852088e-01
13,1622,1,1,1,-1.86890607e-02,2.32415614e-01,4.30037635e-01,-5.36299022e-02,4.29569405e-01,-1.48215117e-01
13,1628,0,1,1,-2.09841549e-02,2.88204523e-01,4.35815474e-01,-4.19556108e-02,-4.28451419e-01,1.70613414e-01
13,1629,1,1,1,-6.99924461e-03,2.32415614e-01,4.54311663e-01,-4.61174533e-02,4.38911316e-01,-1.51267999e-01
13,1636,0,1,1,-3.06435196e-02,2.88204523e-01,4.80058822e-01,-4.36568352e-02,-4.77302134e-01,1.87586205e-01
13,1637,1,1,1,-4.90884918e-02,2.32415614e-01,3.93881130e-01,-5.73039207e-02,4.30705246e-01,-1.48349475e-01
13,1643,0,1,1,-7.63820840e-02,2.88204523e-01,4.06273499e-01,-3.77287781e-02,-4.57743432e-01,1.82577794e-01
13,1644,1,1,1,-4.04385913e-02,2.32415614e-01,4.32525195e-01,-4.26235856e-02,4.52750755e-01,-1.56045376e-01
13,1651,0,1,1,-4.69396352e-02,2.88204523e-01,4.64692289e-01,-4.47407778e-02,-4.78963914e-01,1.88345069e-01
13,1652,1,1,1,-5.72411657e-02,2.32415614e-01,3.90717110e-01,-5.77668951e-02,4.36542712e-01,-1.50560621e-01
13,1658,0,1,1,-7.90243665e-02,2.88204523e-01,3.99699457e-01,-3.94949561e-02,-4.55343868e-01,1.81675082e-01
13,1659,1,1,1,-4.80333384e-02,2.32415614e-01,4.29531003e-01,-4.35718448e-02,4.57706472e-01,-1.57903490e-01
13,1666,0,1,1,-6.61547878e-02,2.88204523e-01,4.42511279e-01,-4.57882944e-02,-4.78098645e-01,1.88385970e-01
13,1666,1,1,1,-5.27000890e-03,2.32415614e-01,4.61134796e-01,-5.34419071e-02,4.44027913e-01,-1.53657277e-01
13,1673,0,1,1,-1.63003051e-02,2.88204523e-01,5.11744532e-01,-1.57128376e-02,-4.89449909e-01,1.97150832e-01
13,1673,1,1,1,-2.09011146e-03,2.32415614e-01,5.09963508e-01,-1.99186285e-02,4.84721654e-01,-1.66116107e-01
13,1680,0,1,1,-1.81662081e-02,2.88204523e-01,5.04853780e-01,-1.75143886e-02,-4.85007970e-01,1.95237213e-01
13,1680,1,1,1,-4.01094750e-03,2.32415614e-01,5.03295093e-01,-2.18709283e-02,4.80275502e-01,-1.64713930e-01
13,1687,0,1,1,-2.05756194e-02,2.88204523e-01,4.98523975e-01,-1.92478715e-02,-4.81601489e-01,1.93732443e-01
13,1687,1,1,1,-6.58467631e-03,2.32415614e-01,4.97139779e-01,-2.37451965e-02,4.76963632e-01,-1.63713667e-01
13,1694,0,1,1,-2.34793712e-02,2.88204523e-01,4.92887198e-01,-2.09051267e-02,-4.79308321e-01,1.92659593e-01
13,1694,1,1,1,-9.73804529e-03,2.32415614e-01,4.91664399e-01,-2.55257506e-02,4.74872931e-01,-1.63153882e-01
13,1701,0,1,1,-2.68173252e-02,2.88204523e-01,4.87893052e-01,-2.24949662e-02,-4.78025369e-01,1.91975845e-01
13,1701,1,1,1,-1.33780512e-02,2.32415614e-01,4.86834721e-01,-2.72203015e-02,4.73877995e-01,-1.62992908e-01
13,1708,0,1,1,-3.05504638e-02,2.88204523e-01,4.83384178e-01,-2.40366924e-02,-4.77570594e-01,1.91611111e-01
13,1708,1,1,1,-1.74320984e-02,2.32415614e-01,4.82498285e-01,-2.88510127e-02,4.73761717e-01,-1.63153025e-01
13,1715,0,1,1,-3.45854453e-02,2.88204523e-01,4.79199143e-01,-2.55581563e-02,-4.77710421e-01,1.91476464e-01
13,1715,1,1,1,-2.17833751e-02,2.32415614e-01,4.78489783e-01,-3.04517318e-02,4.74255960e-01,-1.63537274e-01
13,1721,0,1,1,-1.69486031e-03,2.88204523e-01,3.96472476e-01,-3.36153494e-02,-3.70494086e-01,1.50829072e-01
13,1722,1,1,1,-5.29553086e-02,2.32415614e-01,4.07717104e-01,-3.43535642e-02,4.44093534e-01,-1.52150075e-01
13,1728,0,1,1,-2.31878622e-02,2.88204523e-01,4.81383605e-01,-3.50317984e-02,-4.70597582e-01,1.86234207e-01
13,1729,1,1,1,-5.80603659e-02,2.32415614e-01,3.26899671e-01,-5.03798773e-02,3.87594439e-01,-1.31272404e-01
13,1733,0,1,1,-3.33749259e-02,2.88204523e-01,3.53898920e-01,-3.66930770e-02,-3.70399953e-01,1.50896085e-01
13,1735,1,1,1,-4.87135303e-02,2.32415614e-01,3.48686938e-01,-4.32909238e-02,3.92941430e-01,-1.33293840e-01
13,1739,0,1,1,-5.13088751e-02,2.88204523e-01,3.51859088e-01,-3.98536138e-02,-3.89663665e-01,1.57683961e-01
13,1741,1,1,1,-4.62246860e-02,2.32415614e-01,3.55763037e-01,-4.62324732e-02,3.96088678e-01,-1.34325074e-01
13,1745,0,1,1,-4.62350316e-02,2.88204523e-01,3.57584619e-01,-4.03447397e-02,-3.88546721e-01,1.57356077e-01
13,1747,1,1,1,-4.30213094e-02,2.32415614e-01,3.56158895e-01,-4.64252194e-02,3.92887702e-01,-1.32909828e-01
13,1751,0,1,1,-4.50758044e-02,2.88204523e-01,3.61731971e-01,-3.87117900e-02,-3.90309262e-01,1.58376469e-01
13,1753,1,1,1,-4.01916778e-02,2.32415614e-01,3.57925484e-01,-4.51756989e-02,3.91051037e-01,-1.31993407e-01
13,1757,0,1,1,-4.17655832e-02,2.88204523e-01,3.67337456e-01,-3.72955741e-02,-3.90959866e-01,1.58882766e-01
13,1759,1,1,1,-3.59792235e-02,2.32415614e-01,3.60940745e-01,-4.42297143e-02,3.88681374e-01,-1.30921742e-01
13,1763,0,1,1,-3.73861771e-02,2.88204523e-01,3.73465655e-01,-3.61411614e-02,-3.90958430e-01,1.59124046e-01
13,1765,1,1,1,-3.11103436e-02,2.32415614e-01,3.64622191e-01,-4.34684813e-02,3.86128327e-01,-1.29823380e-01
13,1769,0,1,1,-3.22480893e-02,2.88204523e-01,3.79812293e-01,-3.51988163e-02,-3.90409289e-01,1.59138339e-01
13,1771,1,1,1,-2.58202760e-02,2.32415614e-01,3.68744229e-01,-4.28570504e-02,3.83481715e-01,-1.28728720e-01
13,1775,0,1,1,-2.65495140e-02,2.88204523e-01,3.86205758e-01,-3.44344010e-02,-3.89389051e-01,1.58953754e-01
13,1777,1,1,1,-2.02498275e-02,2.32415614e-01,3.73173982e-01,-4.23686542e-02,3.80798713e-01,-1.27656144e-01
13,1781,0,1,1,-2.04326948e-02,2.88204523e-01,3.92548913e-01,-3.38201746e-02,-3.87967276e-01,1.58595524e-01
13,1783,1,1,1,-1.44851552e-02,2.32415614e-01,3.77832581e-01,-4.19831350e-02,3.78117940e-01,-1.26617619e-01
13,1787,0,1,1,-1.40052301e-02,2.88204523e-01,3.98788311e-01,-3.33334862e-02,-3.86208443e-01,1.58087022e-01
13,1789,1,1,1,-8.58342294e-03,2.32415614e-01,3.82667544e-01,-4.16850235e-02,3.75466256e-01,-1.25620875e-01
13,1793,0,1,1,-7.35528713e-03,2.88204523e-01,4.04894955e-01,-3.29551911e-02,-3.84174988e-01,1.57451057e-01
13,1795,1,1,1,-2.58801557e-03,2.32415614e-01,3.87637581e-01,-4.14619466e-02,3.72863472e-01,-1.24670901e-01
13,1799,0,1,1,-5.60850543e-04,2.88204523e-01,4.10851648e-01,-3.26688352e-02,-3.81928102e-01,1.56710260e-01
13,1802,1,1,1,-3.62215058e-02,2.32415614e-01,4.80981194e-01,-3.03703411e-02,4.90206592e-01,-1.67881715e-01
13,1807,0,1,1,-8.12658822e-02,2.88204523e-01,4.22262934e-01,-4.22751767e-02,-4.74938900e-01,1.89187999e-01
13,1809,1,1,1,-4.13384892e-02,2.32415614e-01,4.16387438e-01,-5.11137944e-02,4.40915883e-01,-1.51402746e-01
13,1815,0,1,1,-1.14191985e-01,2.88204523e-01,4.11092787e-01,-4.32477334e-02,-4.95987353e-01,1.97626355e-01
13,1816,1,1,1,-1.87918820e-02,2.32415614e-01,4.30920390e-01,-5.23483015e-02,4.30463466e-01,-1.48073675e-01
13,1822,0,1,1,-1.86030042e-02,2.88204523e-01,4.37825287e-01,-4.14045311e-02,-4.27321462e-01,1.71477958e-01
13,1823,1,1,1,-5.03964898e-03,2.32415614e-01,4.55741330e-01,-4.59546871e-02,4.38342237e-01,-1.50690828e-01
13,1830,0,1,1,-3.00539225e-02,2.88204523e-01,4.80308128e-01,-4.33113045e-02,-4.76720473e-01,1.88051270e-01
13,1831,1,1,1,-4.87510040e-02,2.32415614e-01,3.95064276e-01,-5.54640904e-02,4.31321738e-01,-1.47866865e-01
