seed,epoch,token,sq0,sq1,sq2,sq3,N,p
3,1490,0,1.51989422e+00,1.54585934e-01,-9.38403490e-02,5.43912376e-02,2.32221085e+00,1
3,1490,1,1.56039129e+00,1.57238346e-01,1.49827558e-01,-7.22111520e-02,2.43188212e+00,1
3,1491,0,1.51991781e+00,1.54588127e-01,-9.38402935e-02,5.43910222e-02,2.32228326e+00,1
3,1491,1,1.56041625e+00,1.57241384e-01,1.49828249e-01,-7.22114719e-02,2.43196072e+00,1
3,1492,0,1.51994137e+00,1.54590317e-01,-9.38402381e-02,5.43908071e-02,2.32235560e+00,1
3,1492,1,1.56044118e+00,1.57244417e-01,1.49828939e-01,-7.22117915e-02,2.43203923e+00,1
3,1493,0,1.51996491e+00,1.54592505e-01,-9.38401827e-02,5.43905922e-02,2.32242785e+00,1
3,1493,1,1.56046608e+00,1.57247447e-01,1.49829628e-01,-7.22121107e-02,2.43211765e+00,1
3,1494,0,1.51998841e+00,1.54594690e-01,-9.38401274e-02,5.43903776e-02,2.32250001e+00,1
3,1494,1,1.56049096e+00,1.57250474e-01,1.49830316e-01,-7.22124295e-02,2.43219598e+00,1
3,1495,0,1.52001189e+00,1.54596872e-01,-9.38400721e-02,5.43901632e-02,2.32257210e+00,1
3,1495,1,1.56051580e+00,1.57253497e-01,1.49831003e-01,-7.22127480e-02,2.43227422e+00,1
3,1496,0,1.52003534e+00,1.54599052e-01,-9.38400169e-02,5.43899491e-02,2.32264410e+00,1
3,1496,1,1.56054062e+00,1.57256517e-01,1.49831690e-01,-7.22130661e-02,2.43235238e+00,1
3,1497,0,1.52005877e+00,1.54601230e-01,-9.38399617e-02,5.43897352e-02,2.32271602e+00,1
3,1497,1,1.56056541e+00,1.57259533e-01,1.49832376e-01,-7.22133838e-02,2.43243044e+00,1
3,1498,0,1.52008217e+00,1.54603405e-01,-9.38399066e-02,5.43895216e-02,2.32278785e+00,1
3,1498,1,1.56059017e+00,1.57262545e-01,1.49833061e-01,-7.22137011e-02,2.43250841e+00,1
3,1499,0,1.52010554e+00,1.54605577e-01,-9.38398515e-02,5.43893082e-02,2.32285961e+00,1
3,1499,1,1.56061490e+00,1.57265555e-01,1.49833745e-01,-7.22140180e-02,2.43258630e+00,1
3,1500,0,1.52012888e+00,1.54607747e-01,-9.38397964e-02,5.43890951e-02,2.32293128e+00,1
3,1500,1,1.56063960e+00,1.57268560e-01,1.49834429e-01,-7.22143346e-02,2.43266409e+00,1
3,1501,0,1.52015219e+00,1.54609915e-01,-9.38397414e-02,5.43888822e-02,2.32300287e+00,1
3,1501,1,1.56066427e+00,1.57271562e-01,1.49835111e-01,-7.22146508e-02,2.43274180e+00,1
3,1502,0,1.52017548e+00,1.54612080e-01,-9.38396865e-02,5.43886696e-02,2.32307438e+00,1
3,1502,1,1.56068892e+00,1.57274561e-01,1.49835793e-01,-7.22149666e-02,2.43281942e+00,1
3,1503,0,1.52019874e+00,1.54614242e-01,-9.38396316e-02,5.43884572e-02,2.32314581e+00,1
3,1503,1,1.56071353e+00,1.57277556e-01,1.49836474e-01,-7.22152821e-02,2.43289695e+00,1
3,1504,0,1.52022198e+00,1.54616402e-01,-9.38395767e-02,5.43882450e-02,2.32321715e+00,1
3,1504,1,1.56073812e+00,1.57280548e-01,1.49837154e-01,-7.22155972e-02,2.43297439e+00,1
3,1505,0,1.52024519e+00,1.54618559e-01,-9.38395219e-02,5.43880331e-02,2.32328842e+00,1
3,1505,1,1.56076268e+00,1.57283536e-01,1.49837834e-01,-7.22159119e-02,2.43305175e+00,1
3,1506,0,1.52026837e+00,1.54620715e-01,-9.38394671e-02,5.43878214e-02,2.32335960e+00,1
3,1506,1,1.56078721e+00,1.57286521e-01,1.49838512e-01,-7.22162263e-02,2.43312902e+00,1
3,1507,0,1.52029152e+00,1.54622867e-01,-9.38394124e-02,5.43876100e-02,2.32343070e+00,1
3,1507,1,1.56081172e+00,1.57289503e-01,1.49839190e-01,-7.22165402e-02,2.43320620e+00,1
3,1508,0,1.52031465e+00,1.54625017e-01,-9.38393577e-02,5.43873988e-02,2.32350173e+00,1
3,1508,1,1.56083619e+00,1.57292481e-01,1.49839867e-01,-7.22168539e-02,2.43328329e+00,1
3,1509,0,1.52033775e+00,1.54627165e-01,-9.38393031e-02,5.43871879e-02,2.32357267e+00,1
3,1509,1,1.56086064e+00,1.57295455e-01,1.49840543e-01,-7.22171671e-02,2.43336030e+00,1
3,1510,0,1.52036083e+00,1.54629310e-01,-9.38392485e-02,5.43869772e-02,2.32364353e+00,1
3,1510,1,1.56088506e+00,1.57298427e-01,1.49841219e-01,-7.22174800e-02,2.43343722e+00,1
3,1511,0,1.52038388e+00,1.54631453e-01,-9.38391940e-02,5.43867667e-02,2.32371431e+00,1
3,1511,1,1.56090945e+00,1.57301394e-01,1.49841893e-01,-7.22177925e-02,2.43351405e+00,1
3,1512,0,1.52040690e+00,1.54633593e-01,-9.38391395e-02,5.43865565e-02,2.32378501e+00,1
3,1512,1,1.56093382e+00,1.57304359e-01,1.49842567e-01,-7.22181047e-02,2.43359080e+00,1
3,1513,0,1.52042990e+00,1.54635731e-01,-9.38390851e-02,5.43863465e-02,2.32385564e+00,1
3,1513,1,1.56095816e+00,1.57307320e-01,1.49843240e-01,-7.22184165e-02,2.43366746e+00,1
3,1514,0,1.52045287e+00,1.54637866e-01,-9.38390307e-02,5.43861368e-02,2.32392618e+00,1
3,1514,1,1.56098246e+00,1.57310277e-01,1.49843912e-01,-7.22187279e-02,2.43374403e+00,1
3,1515,0,1.52047581e+00,1.54639999e-01,-9.38389763e-02,5.43859273e-02,2.32399664e+00,1
3,1515,1,1.56100675e+00,1.57313232e-01,1.49844584e-01,-7.22190390e-02,2.43382052e+00,1
3,1516,0,1.52049873e+00,1.54642129e-01,-9.38389220e-02,5.43857180e-02,2.32406702e+00,1
3,1516,1,1.56103100e+00,1.57316183e-01,1.49845255e-01,-7.22193497e-02,2.43389693e+00,1
3,1517,0,1.52052162e+00,1.54644258e-01,-9.38388677e-02,5.43855090e-02,2.32413733e+00,1
3,1517,1,1.56105523e+00,1.57319130e-01,1.49845925e-01,-7.22196600e-02,2.43397324e+00,1
3,1518,0,1.52054449e+00,1.54646383e-01,-9.38388135e-02,5.43853002e-02,2.32420755e+00,1
3,1518,1,1.56107942e+00,1.57322074e-01,1.49846594e-01,-7.22199700e-02,2.43404948e+00,1
3,1519,0,1.52056733e+00,1.54648506e-01,-9.38387593e-02,5.43850916e-02,2.32427770e+00,1
3,1519,1,1.56110360e+00,1.57325015e-01,1.49847262e-01,-7.22202796e-02,2.43412562e+00,1
3,1520,0,1.52059014e+00,1.54650627e-01,-9.38387052e-02,5.43848833e-02,2.32434777e+00,1
3,1520,1,1.56112774e+00,1.57327953e-01,1.49847930e-01,-7.22205889e-02,2.43420169e+00,1
3,1521,0,1.52061293e+00,1.54652746e-01,-9.38386511e-02,5.43846752e-02,2.32441776e+00,1
3,1521,1,1.56115186e+00,1.57330887e-01,1.49848597e-01,-7.22208978e-02,2.43427767e+00,1
3,1522,0,1.52063569e+00,1.54654862e-01,-9.38385971e-02,5.43844673e-02,2.32448767e+00,1
3,1522,1,1.56117595e+00,1.57333818e-01,1.49849263e-01,-7.22212064e-02,2.43435356e+00,1
3,1523,0,1.52065843e+00,1.54656976e-01,-9.38385431e-02,5.43842597e-02,2.32455751e+00,1
3,1523,1,1.56120001e+00,1.57336746e-01,1.49849928e-01,-7.22215146e-02,2.43442937e+00,1
3,1524,0,1.52068114e+00,1.54659087e-01,-9.38384891e-02,5.43840523e-02,2.32462726e+00,1
3,1524,1,1.56122404e+00,1.57339670e-01,1.49850592e-01,-7.22218224e-02,2.43450509e+00,1
3,1525,0,1.52070382e+00,1.54661196e-01,-9.38384352e-02,5.43838452e-02,2.32469694e+00,1
3,1525,1,1.56124805e+00,1.57342591e-01,1.49851256e-01,-7.22221299e-02,2.43458073e+00,1
3,1526,0,1.52072648e+00,1.54663302e-01,-9.38383813e-02,5.43836382e-02,2.32476654e+00,1
3,1526,1,1.56127203e+00,1.57345508e-01,1.49851919e-01,-7.22224371e-02,2.43465629e+00,1
3,1527,0,1.52074911e+00,1.54665407e-01,-9.38383275e-02,5.43834315e-02,2.32483607e+00,1
3,1527,1,1.56129599e+00,1.57348423e-01,1.49852581e-01,-7.22227439e-02,2.43473177e+00,1
3,1528,0,1.52077172e+00,1.54667508e-01,-9.38382738e-02,5.43832251e-02,2.32490551e+00,1
3,1528,1,1.56131992e+00,1.57351334e-01,1.49853243e-01,-7.22230503e-02,2.43480716e+00,1
3,1529,0,1.52079430e+00,1.54669608e-01,-9.38382200e-02,5.43830189e-02,2.32497488e+00,1
3,1529,1,1.56134382e+00,1.57354242e-01,1.49853904e-01,-7.22233564e-02,2.43488246e+00,1
3,1530,0,1.52081686e+00,1.54671705e-01,-9.38381663e-02,5.43828129e-02,2.32504417e+00,1
3,1530,1,1.56136769e+00,1.57357146e-01,1.49854564e-01,-7.22236622e-02,2.43495769e+00,1
3,1531,0,1.52083939e+00,1.54673800e-01,-9.38381127e-02,5.43826071e-02,2.32511339e+00,1
3,1531,1,1.56139154e+00,1.57360048e-01,1.49855223e-01,-7.22239675e-02,2.43503283e+00,1
3,1532,0,1.52086190e+00,1.54675892e-01,-9.38380591e-02,5.43824016e-02,2.32518253e+00,1
3,1532,1,1.56141536e+00,1.57362946e-01,1.49855881e-01,-7.22242726e-02,2.43510789e+00,1
3,1533,0,1.52088438e+00,1.54677982e-01,-9.38380055e-02,5.43821962e-02,2.32525159e+00,1
3,1533,1,1.56143915e+00,1.57365841e-01,1.49856539e-01,-7.22245773e-02,2.43518286e+00,1
3,1534,0,1.52090684e+00,1.54680070e-01,-9.38379520e-02,5.43819912e-02,2.32532058e+00,1
3,1534,1,1.56146292e+00,1.57368732e-01,1.49857196e-01,-7.22248816e-02,2.43525776e+00,1
3,1535,0,1.52092927e+00,1.54682155e-01,-9.38378986e-02,5.43817863e-02,2.32538949e+00,1
3,1535,1,1.56148666e+00,1.57371621e-01,1.49857852e-01,-7.22251856e-02,2.43533257e+00,1
3,1536,0,1.52095168e+00,1.54684238e-01,-9.38378451e-02,5.43815817e-02,2.32545832e+00,1
3,1536,1,1.56151038e+00,1.57374506e-01,1.49858508e-01,-7.22254893e-02,2.43540730e+00,1
3,1537,0,1.52097406e+00,1.54686319e-01,-9.38377918e-02,5.43813773e-02,2.32552708e+00,1
3,1537,1,1.56153406e+00,1.57377388e-01,1.49859162e-01,-7.22257926e-02,2.43548194e+00,1
3,1538,0,1.52099642e+00,1.54688398e-01,-9.38377384e-02,5.43811731e-02,2.32559576e+00,1
3,1538,1,1.56155773e+00,1.57380266e-01,1.49859816e-01,-7.22260956e-02,2.43555651e+00,1
3,1539,0,1.52101875e+00,1.54690474e-01,-9.38376851e-02,5.43809692e-02,2.32566437e+00,1
3,1539,1,1.56158136e+00,1.57383142e-01,1.49860470e-01,-7.22263982e-02,2.43563099e+00,1
3,1540,0,1.52104105e+00,1.54692548e-01,-9.38376319e-02,5.43807654e-02,2.32573290e+00,1
3,1540,1,1.56160497e+00,1.57386014e-01,1.49861122e-01,-7.22267005e-02,2.43570539e+00,1
3,1541,0,1.52106334e+00,1.54694619e-01,-9.38375787e-02,5.43805619e-02,2.32580136e+00,1
3,1541,1,1.56162856e+00,1.57388883e-01,1.49861774e-01,-7.22270024e-02,2.43577972e+00,1
3,1542,0,1.52108559e+00,1.54696689e-01,-9.38375255e-02,5.43803587e-02,2.32586974e+00,1
3,1542,1,1.56165211e+00,1.57391749e-01,1.49862425e-01,-7.22273040e-02,2.43585396e+00,1
3,1543,0,1.52110783e+00,1.54698755e-01,-9.38374724e-02,5.43801556e-02,2.32593805e+00,1
3,1543,1,1.56167565e+00,1.57394612e-01,1.49863075e-01,-7.22276053e-02,2.43592812e+00,1
3,1544,0,1.52113003e+00,1.54700820e-01,-9.38374193e-02,5.43799528e-02,2.32600628e+00,1
3,1544,1,1.56169915e+00,1.57397472e-01,1.49863725e-01,-7.22279062e-02,2.43600220e+00,1
3,1545,0,1.52115222e+00,1.54702883e-01,-9.38373663e-02,5.43797502e-02,2.32607444e+00,1
3,1545,1,1.56172263e+00,1.57400328e-01,1.49864374e-01,-7.22282068e-02,2.43607619e+00,1
3,1546,0,1.52117438e+00,1.54704943e-01,-9.38373133e-02,5.43795478e-02,2.32614253e+00,1
3,1546,1,1.56174608e+00,1.57403182e-01,1.49865022e-01,-7.22285071e-02,2.43615011e+00,1
3,1547,0,1.52119651e+00,1.54707001e-01,-9.38372604e-02,5.43793457e-02,2.32621054e+00,1
3,1547,1,1.56176951e+00,1.57406032e-01,1.49865669e-01,-7.22288070e-02,2.43622395e+00,1
3,1548,0,1.52121862e+00,1.54709056e-01,-9.38372075e-02,5.43791437e-02,2.32627847e+00,1
3,1548,1,1.56179291e+00,1.57408879e-01,1.49866316e-01,-7.22291065e-02,2.43629771e+00,1
3,1549,0,1.52124071e+00,1.54711110e-01,-9.38371546e-02,5.43789420e-02,2.32634633e+00,1
3,1549,1,1.56181629e+00,1.57411723e-01,1.49866962e-01,-7.22294058e-02,2.43637138e+00,1
3,1550,0,1.52126277e+00,1.54713161e-01,-9.38371018e-02,5.43787405e-02,2.32641412e+00,1
3,1550,1,1.56183964e+00,1.57414563e-01,1.49867607e-01,-7.22297047e-02,2.43644498e+00,1
3,1551,0,1.52128480e+00,1.54715209e-01,-9.38370490e-02,5.43785392e-02,2.32648184e+00,1
3,1551,1,1.56186297e+00,1.57417401e-01,1.49868251e-01,-7.22300032e-02,2.43651850e+00,1
3,1552,0,1.52130682e+00,1.54717256e-01,-9.38369963e-02,5.43783382e-02,2.32654948e+00,1
3,1552,1,1.56188627e+00,1.57420236e-01,1.49868895e-01,-7.22303015e-02,2.43659194e+00,1
3,1553,0,1.52132881e+00,1.54719300e-01,-9.38369436e-02,5.43781374e-02,2.32661705e+00,1
3,1553,1,1.56190954e+00,1.57423067e-01,1.49869538e-01,-7.22305994e-02,2.43666530e+00,1
3,1554,0,1.52135077e+00,1.54721342e-01,-9.38368909e-02,5.43779367e-02,2.32668454e+00,1
3,1554,1,1.56193279e+00,1.57425895e-01,1.49870180e-01,-7.22308969e-02,2.43673858e+00,1
3,1555,0,1.52137271e+00,1.54723382e-01,-9.38368383e-02,5.43777363e-02,2.32675196e+00,1
3,1555,1,1.56195601e+00,1.57428720e-01,1.49870822e-01,-7.22311942e-02,2.43681179e+00,1
3,1556,0,1.52139463e+00,1.54725420e-01,-9.38367858e-02,5.43775362e-02,2.32681931e+00,1
3,1556,1,1.56197921e+00,1.57431543e-01,1.49871463e-01,-7.22314911e-02,2.43688491e+00,1
3,1557,0,1.52141652e+00,1.54727455e-01,-9.38367332e-02,5.43773362e-02,2.32688659e+00,1
3,1557,1,1.56200239e+00,1.57434362e-01,1.49872103e-01,-7.22317877e-02,2.43695795e+00,1
3,1558,0,1.52143839e+00,1.54729489e-01,-9.38366808e-02,5.43771365e-02,2.32695379e+00,1
3,1558,1,1.56202553e+00,1.57437178e-01,1.49872742e-01,-7.22320839e-02,2.43703092e+00,1
3,1559,0,1.52146023e+00,1.54731520e-01,-9.38366283e-02,5.43769369e-02,2.32702092e+00,1
3,1559,1,1.56204866e+00,1.57439990e-01,1.49873381e-01,-7.22323798e-02,2.43710381e+00,1
3,1560,0,1.52148206e+00,1.54733548e-01,-9.38365759e-02,5.43767376e-02,2.32708798e+00,1
3,1560,1,1.56207175e+00,1.57442800e-01,1.49874019e-01,-7.22326754e-02,2.43717662e+00,1
3,1561,0,1.52150385e+00,1.54735575e-01,-9.38365236e-02,5.43765385e-02,2.32715497e+00,1
3,1561,1,1.56209483e+00,1.57445607e-01,1.49874657e-01,-7.22329707e-02,2.43724935e+00,1
3,1562,0,1.52152563e+00,1.54737599e-01,-9.38364713e-02,5.43763397e-02,2.32722189e+00,1
3,1562,1,1.56211787e+00,1.57448411e-01,1.49875293e-01,-7.22332656e-02,2.43732201e+00,1
3,1563,0,1.52154738e+00,1.54739622e-01,-9.38364190e-02,5.43761410e-02,2.32728873e+00,1
3,1563,1,1.56214090e+00,1.57451211e-01,1.49875929e-01,-7.22335602e-02,2.43739458e+00,1
3,1564,0,1.52156910e+00,1.54741642e-01,-9.38363668e-02,5.43759425e-02,2.32735550e+00,1
3,1564,1,1.56216389e+00,1.57454009e-01,1.49876564e-01,-7.22338545e-02,2.43746708e+00,1
3,1565,0,1.52159081e+00,1.54743659e-01,-9.38363146e-02,5.43757443e-02,2.32742220e+00,1
3,1565,1,1.56218687e+00,1.57456804e-01,1.49877199e-01,-7.22341485e-02,2.43753951e+00,1
3,1566,0,1.52161248e+00,1.54745675e-01,-9.38362624e-02,5.43755463e-02,2.32748883e+00,1
3,1566,1,1.56220982e+00,1.57459595e-01,1.49877833e-01,-7.22344421e-02,2.43761185e+00,1
3,1567,0,1.52163414e+00,1.54747689e-01,-9.38362103e-02,5.43753485e-02,2.32755539e+00,1
3,1567,1,1.56223274e+00,1.57462384e-01,1.49878466e-01,-7.22347354e-02,2.43768412e+00,1
3,1568,0,1.52165577e+00,1.54749700e-01,-9.38361583e-02,5.43751509e-02,2.32762188e+00,1
3,1568,1,1.56225564e+00,1.57465169e-01,1.49879098e-01,-7.22350284e-02,2.43775631e+00,1
3,1569,0,1.52167738e+00,1.54751709e-01,-9.38361062e-02,5.43749535e-02,2.32768830e+00,1
3,1569,1,1.56227851e+00,1.57467952e-01,1.49879730e-01,-7.22353211e-02,2.43782843e+00,1
3,1570,0,1.52169897e+00,1.54753716e-01,-9.38360543e-02,5.43747563e-02,2.32775464e+00,1
3,1570,1,1.56230136e+00,1.57470731e-01,1.49880361e-01,-7.22356134e-02,2.43790047e+00,1
3,1571,0,1.52172053e+00,1.54755721e-01,-9.38360023e-02,5.43745594e-02,2.32782092e+00,1
3,1571,1,1.56232419e+00,1.57473508e-01,1.49880991e-01,-7.22359054e-02,2.43797243e+00,1
3,1572,0,1.52174207e+00,1.54757723e-01,-9.38359504e-02,5.43743626e-02,2.32788712e+00,1
3,1572,1,1.56234699e+00,1.57476282e-01,1.49881621e-01,-7.22361971e-02,2.43804432e+00,1
3,1573,0,1.52176359e+00,1.54759724e-01,-9.38358986e-02,5.43741661e-02,2.32795326e+00,1
3,1573,1,1.56236976e+00,1.57479052e-01,1.49882250e-01,-7.22364885e-02,2.43811613e+00,1
3,1574,0,1.52178508e+00,1.54761722e-01,-9.38358467e-02,5.43739697e-02,2.32801932e+00,1
3,1574,1,1.56239251e+00,1.57481820e-01,1.49882878e-01,-7.22367796e-02,2.43818786e+00,1
3,1575,0,1.52180655e+00,1.54763718e-01,-9.38357950e-02,5.43737736e-02,2.32808531e+00,1
3,1575,1,1.56241524e+00,1.57484584e-01,1.49883505e-01,-7.22370704e-02,2.43825952e+00,1
3,1576,0,1.52182799e+00,1.54765712e-01,-9.38357432e-02,5.43735777e-02,2.32815124e+00,1
3,1576,1,1.56243794e+00,1.57487346e-01,1.49884132e-01,-7.22373608e-02,2.43833110e+00,1
3,1577,0,1.52184942e+00,1.54767704e-01,-9.38356915e-02,5.43733820e-02,2.32821709e+00,1
3,1577,1,1.56246062e+00,1.57490105e-01,1.49884759e-01,-7.22376509e-02,2.43840261e+00,1
3,1578,0,1.52187082e+00,1.54769694e-01,-9.38356399e-02,5.43731865e-02,2.32828288e+00,1
3,1578,1,1.56248328e+00,1.57492861e-01,1.49885384e-01,-7.22379407e-02,2.43847404e+00,1
3,1579,0,1.52189220e+00,1.54771682e-01,-9.38355883e-02,5.43729912e-02,2.32834859e+00,1
3,1579,1,1.56250591e+00,1.57495613e-01,1.49886009e-01,-7.22382302e-02,2.43854540e+00,1
3,1580,0,1.52191355e+00,1.54773667e-01,-9.38355367e-02,5.43727962e-02,2.32841424e+00,1
3,1580,1,1.56252851e+00,1.57498363e-01,1.49886633e-01,-7.22385194e-02,2.43861668e+00,1
3,1581,0,1.52193488e+00,1.54775651e-01,-9.38354852e-02,5.43726013e-02,2.32847982e+00,1
3,1581,1,1.56255110e+00,1.57501110e-01,1.49887256e-01,-7.22388082e-02,2.43868789e+00,1
3,1582,0,1.52195619e+00,1.54777632e-01,-9.38354337e-02,5.43724066e-02,2.32854532e+00,1
3,1582,1,1.56257365e+00,1.57503854e-01,1.49887879e-01,-7.22390967e-02,2.43875903e+00,1
3,1583,0,1.52197748e+00,1.54779611e-01,-9.38353822e-02,5.43722122e-02,2.32861076e+00,1
3,1583,1,1.56259619e+00,1.57506595e-01,1.49888501e-01,-7.22393850e-02,2.43883008e+00,1
3,1584,0,1.52199874e+00,1.54781588e-01,-9.38353308e-02,5.43720179e-02,2.32867613e+00,1
3,1584,1,1.56261870e+00,1.57509333e-01,1.49889123e-01,-7.22396729e-02,2.43890107e+00,1
3,1585,0,1.52201999e+00,1.54783563e-01,-9.38352795e-02,5.43718239e-02,2.32874144e+00,1
3,1585,1,1.56264119e+00,1.57512069e-01,1.49889744e-01,-7.22399605e-02,2.43897198e+00,1
3,1586,0,1.52204121e+00,1.54785536e-01,-9.38352281e-02,5.43716300e-02,2.32880667e+00,1
3,1586,1,1.56266365e+00,1.57514801e-01,1.49890364e-01,-7.22402478e-02,2.43904282e+00,1
3,1587,0,1.52206240e+00,1.54787507e-01,-9.38351768e-02,5.43714364e-02,2.32887183e+00,1
3,1587,1,1.56268609e+00,1.57517530e-01,1.49890983e-01,-7.22405348e-02,2.43911358e+00,1
3,1588,0,1.52208358e+00,1.54789476e-01,-9.38351256e-02,5.43712430e-02,2.32893693e+00,1
3,1588,1,1.56270850e+00,1.57520257e-01,1.49891602e-01,-7.22408214e-02,2.43918427e+00,1
3,1589,0,1.52210473e+00,1.54791443e-01,-9.38350744e-02,5.43710497e-02,2.32900196e+00,1
3,1589,1,1.56273089e+00,1.57522981e-01,1.49892220e-01,-7.22411078e-02,2.43925488e+00,1
3,1590,0,1.52212586e+00,1.54793407e-01,-9.38350232e-02,5.43708567e-02,2.32906692e+00,1
3,1590,1,1.56275326e+00,1.57525702e-01,1.49892837e-01,-7.22413939e-02,2.43932542e+00,1
3,1591,0,1.52214696e+00,1.54795370e-01,-9.38349721e-02,5.43706639e-02,2.32913181e+00,1
3,1591,1,1.56277561e+00,1.57528419e-01,1.49893454e-01,-7.22416796e-02,2.43939589e+00,1
3,1592,0,1.52216805e+00,1.54797330e-01,-9.38349210e-02,5.43704713e-02,2.32919664e+00,1
3,1592,1,1.56279793e+00,1.57531135e-01,1.49894070e-01,-7.22419651e-02,2.43946629e+00,1
3,1593,0,1.52218911e+00,1.54799289e-01,-9.38348700e-02,5.43702789e-02,2.32926140e+00,1
3,1593,1,1.56282022e+00,1.57533847e-01,1.49894686e-01,-7.22422502e-02,2.43953661e+00,1
3,1594,0,1.52221015e+00,1.54801245e-01,-9.38348189e-02,5.43700866e-02,2.32932609e+00,1
3,1594,1,1.56284250e+00,1.57536556e-01,1.49895300e-01,-7.22425350e-02,2.43960686e+00,1
3,1595,0,1.52223117e+00,1.54803199e-01,-9.38347680e-02,5.43698946e-02,2.32939071e+00,1
3,1595,1,1.56286475e+00,1.57539263e-01,1.49895914e-01,-7.22428196e-02,2.43967703e+00,1
3,1596,0,1.52225216e+00,1.54805151e-01,-9.38347170e-02,5.43697028e-02,2.32945527e+00,1
3,1596,1,1.56288698e+00,1.57541966e-01,1.49896528e-01,-7.22431038e-02,2.43974714e+00,1
3,1597,0,1.52227314e+00,1.54807102e-01,-9.38346662e-02,5.43695112e-02,2.32951976e+00,1
3,1597,1,1.56290918e+00,1.57544667e-01,1.49897141e-01,-7.22433877e-02,2.43981717e+00,1
3,1598,0,1.52229409e+00,1.54809050e-01,-9.38346153e-02,5.43693198e-02,2.32958418e+00,1
3,1598,1,1.56293136e+00,1.57547365e-01,1.49897753e-01,-7.22436713e-02,2.43988713e+00,1
3,1599,0,1.52231502e+00,1.54810996e-01,-9.38345645e-02,5.43691286e-02,2.32964853e+00,1
3,1599,1,1.56295352e+00,1.57550060e-01,1.49898364e-01,-7.22439546e-02,2.43995702e+00,1
3,1600,0,1.52233593e+00,1.54812940e-01,-9.38345137e-02,5.43689376e-02,2.32971282e+00,1
3,1600,1,1.56297565e+00,1.57552752e-01,1.49898975e-01,-7.22442376e-02,2.44002683e+00,1
3,1601,0,1.52235681e+00,1.54814882e-01,-9.38344630e-02,5.43687468e-02,2.32977705e+00,1
3,1601,1,1.56299777e+00,1.57555442e-01,1.49899585e-01,-7.22445203e-02,2.44009657e+00,1
3,1602,0,1.52237768e+00,1.54816822e-01,-9.38344123e-02,5.43685561e-02,2.32984120e+00,1
3,1602,1,1.56301985e+00,1.57558129e-01,1.49900195e-01,-7.22448027e-02,2.44016625e+00,1
3,1603,0,1.52239852e+00,1.54818760e-01,-9.38343616e-02,5.43683657e-02,2.32990529e+00,1
3,1603,1,1.56304192e+00,1.57560812e-01,1.49900804e-01,-7.22450848e-02,2.44023585e+00,1
3,1604,0,1.52241934e+00,1.54820696e-01,-9.38343110e-02,5.43681755e-02,2.32996932e+00,1
3,1604,1,1.56306396e+00,1.57563493e-01,1.49901412e-01,-7.22453666e-02,2.44030537e+00,1
3,1605,0,1.52244014e+00,1.54822630e-01,-9.38342604e-02,5.43679855e-02,2.33003327e+00,1
3,1605,1,1.56308598e+00,1.57566172e-01,1.49902019e-01,-7.22456481e-02,2.44037483e+00,1
3,1606,0,1.52246092e+00,1.54824562e-01,-9.38342099e-02,5.43677957e-02,2.33009717e+00,1
3,1606,1,1.56310798e+00,1.57568847e-01,1.49902626e-01,-7.22459294e-02,2.44044422e+00,1
3,1607,0,1.52248167e+00,1.54826492e-01,-9.38341594e-02,5.43676060e-02,2.33016099e+00,1
3,1607,1,1.56312995e+00,1.57571520e-01,1.49903233e-01,-7.22462103e-02,2.44051353e+00,1
3,1608,0,1.52250240e+00,1.54828420e-01,-9.38341089e-02,5.43674166e-02,2.33022475e+00,1
3,1608,1,1.56315190e+00,1.57574190e-01,1.49903838e-01,-7.22464909e-02,2.44058278e+00,1
3,1609,0,1.52252312e+00,1.54830345e-01,-9.38340585e-02,5.43672274e-02,2.33028845e+00,1
3,1609,1,1.56317383e+00,1.57576857e-01,1.49904443e-01,-7.22467712e-02,2.44065195e+00,1
3,1610,0,1.52254381e+00,1.54832269e-01,-9.38340081e-02,5.43670383e-02,2.33035208e+00,1
3,1610,1,1.56319574e+00,1.57579521e-01,1.49905048e-01,-7.22470512e-02,2.44072105e+00,1
3,1611,0,1.52256448e+00,1.54834191e-01,-9.38339578e-02,5.43668495e-02,2.33041565e+00,1
3,1611,1,1.56321762e+00,1.57582183e-01,1.49905651e-01,-7.22473309e-02,2.44079009e+00,1
3,1612,0,1.52258512e+00,1.54836111e-01,-9.38339075e-02,5.43666608e-02,2.33047915e+00,1
3,1612,1,1.56323948e+00,1.57584842e-01,1.49906254e-01,-7.22476104e-02,2.44085905e+00,1
3,1613,0,1.52260575e+00,1.54838029e-01,-9.38338572e-02,5.43664724e-02,2.33054258e+00,1
3,1613,1,1.56326132e+00,1.57587498e-01,1.49906857e-01,-7.22478895e-02,2.44092794e+00,1
3,1614,0,1.52262636e+00,1.54839945e-01,-9.38338070e-02,5.43662841e-02,2.33060595e+00,1
3,1614,1,1.56328313e+00,1.57590151e-01,1.49907459e-01,-7.22481683e-02,2.44099676e+00,1
3,1615,0,1.52264694e+00,1.54841859e-01,-9.38337568e-02,5.43660960e-02,2.33066926e+00,1
3,1615,1,1.56330493e+00,1.57592802e-01,1.49908060e-01,-7.22484469e-02,2.44106552e+00,1
3,1616,0,1.52266750e+00,1.54843771e-01,-9.38337066e-02,5.43659081e-02,2.33073250e+00,1
3,1616,1,1.56332670e+00,1.57595450e-01,1.49908660e-01,-7.22487251e-02,2.44113420e+00,1
